0.01750000	0.01464844	0.020
0.01760000	0.01464844	0.020
0.01770000	0.01464844	0.020
0.01780000	0.01464844	0.020
0.01790000	0.01464844	0.020
0.01800000	0.01464844	0.020
0.01810000	0.01953125	0.020
0.01820000	0.01953125	0.020
0.01830000	0.01953125	0.020
0.01840000	0.01953125	0.020
0.01850000	0.01953125	0.020
0.01860000	0.01953125	0.020
0.01870000	0.02441406	0.020
0.01880000	0.02441406	0.020
0.01890000	0.02929687	0.020
0.01900000	0.02929687	0.020
0.01910000	0.02929687	0.020
0.01920000	0.02929687	0.020
0.01930000	0.02929687	0.020
0.01940000	0.03417969	0.020
0.01950000	0.03417969	0.020
0.01960000	0.03417969	0.020
0.01970000	0.03906250	0.020
0.01980000	0.03906250	0.020
0.01990000	0.03906250	0.020
0.02000000	0.04394531	0.020
0.02010000	0.04394531	0.020
0.02020000	0.04394531	0.020
0.02030000	0.04394531	0.020
0.02040000	0.04882812	0.020
0.02050000	0.04882812	0.020
0.02060000	0.04882812	0.020
0.02070000	0.04882812	0.020
0.02080000	0.04882812	0.020
0.02090000	0.04882812	0.020
0.02100000	0.05371094	0.020
0.02110000	0.05371094	0.020
0.02120000	0.05371094	0.020
0.02130000	0.05371094	0.020
0.02140000	0.05371094	0.020
0.02150000	0.05371094	0.020
0.02160000	0.05859375	0.020
0.02170000	0.05859375	0.020
0.02180000	0.05859375	0.020
0.02190000	0.05859375	0.020
0.02200000	0.05859375	0.020
0.02210000	0.05859375	0.020
0.02220000	0.06347656	0.020
0.02230000	0.05859375	0.020
0.02240000	0.05859375	0.020
0.02250000	0.06347656	0.020
0.02260000	0.05859375	0.020
0.02270000	0.05859375	0.020
0.02280000	0.05859375	0.020
0.02290000	0.05859375	0.020
0.02300000	0.05371094	0.020
0.02310000	0.06347656	0.020
0.02320000	0.05859375	0.020
0.02330000	0.05859375	0.020
0.02340000	0.05859375	0.020
0.02350000	0.05371094	0.020
0.02360000	0.05371094	0.020
0.02370000	0.05371094	0.020
0.02380000	0.04882812	0.020
0.02390000	0.04882812	0.020
0.02400000	0.04882812	0.020
0.02410000	0.04882812	0.020
0.02420000	0.04882812	0.020
0.02430000	0.04394531	0.020
0.02440000	0.04394531	0.020
0.02450000	0.04394531	0.020
0.02460000	0.04394531	0.020
0.02470000	0.03906250	0.020
0.02480000	0.03906250	0.020
0.02490000	0.03417969	0.020
0.02500000	0.03417969	0.020
0.02510000	0.02929687	0.020
0.02520000	0.02929687	0.020
0.02530000	0.02441406	0.020
0.02540000	0.02441406	0.020
0.02550000	0.02441406	0.020
0.02560000	0.01953125	0.020
0.02570000	0.01953125	0.020
0.02580000	0.01953125	0.020
0.02590000	0.01953125	0.020
0.02600000	0.01464844	0.020
0.02610000	0.00976562	0.020
0.02620000	0.00976562	0.020
0.02630000	0.00976562	0.020
0.02640000	0.00976562	0.020
0.02650000	0.00976562	0.020
0.02660000	0.00976562	0.020
0.02670000	0.00976562	0.020
0.02680000	0.00488281	0.020
0.02690000	0.00976562	0.020
0.02700000	0.00976562	0.020
0.02710000	0.00488281	0.020
0.02720000	0.00976562	0.020
0.02730000	0.00976562	0.020
0.02740000	0.00976562	0.020
0.02750000	0.01464844	0.020
0.02760000	0.01464844	0.020
0.02770000	0.01953125	0.020
0.02780000	0.01953125	0.020
0.02790000	0.01953125	0.020
0.02800000	0.02441406	0.020
0.02810000	0.02929687	0.020
0.02820000	0.03417969	0.020
0.02830000	0.03906250	0.020
0.02840000	0.03906250	0.020
0.02850000	0.04882812	0.020
0.02860000	0.05371094	0.020
0.02870000	0.05859375	0.020
0.02880000	0.06347656	0.020
0.02890000	0.07324219	0.020
0.02900000	0.07812500	0.020
0.02910000	0.08300781	0.020
0.02920000	0.09277344	0.020
0.02930000	0.10253906	0.020
0.02940000	0.10742187	0.020
0.02950000	0.12207031	0.020
0.02960000	0.13183594	0.020
0.02970000	0.14160156	0.020
0.02980000	0.15136719	0.020
0.02990000	0.16113281	0.020
0.03000000	0.17089844	0.020
0.03010000	0.18554687	0.020
0.03020000	0.19531250	0.020
0.03030000	0.20996094	0.020
0.03040000	0.22460937	0.020
0.03050000	0.23925781	0.020
0.03060000	0.25390625	0.020
0.03070000	0.26855469	0.020
0.03080000	0.28320312	0.020
0.03090000	0.29785156	0.020
0.03100000	0.31250000	0.020
0.03110000	0.32714844	0.020
0.03120000	0.34179687	0.020
0.03130000	0.36132812	0.020
0.03140000	0.37597656	0.020
0.03150000	0.39550781	0.020
0.03160000	0.41503906	0.020
0.03170000	0.43457031	0.020
0.03180000	0.45410156	0.020
0.03190000	0.47363281	0.020
0.03200000	0.49316406	0.020
0.03210000	0.51269531	0.020
0.03220000	0.53222656	0.020
0.03230000	0.55175781	0.020
0.03240000	0.57128906	0.020
0.03250000	0.59570312	0.020
0.03260000	0.62011719	0.020
0.03270000	0.63964844	0.020
0.03280000	0.65917969	0.020
0.03290000	0.68359375	0.020
0.03300000	0.70312500	0.020
0.03310000	0.72265625	0.020
0.03320000	0.74707031	0.020
0.03330000	0.76660156	0.020
0.03340000	0.79101562	0.020
0.03350000	0.81054687	0.020
0.03360000	0.83984375	0.020
0.03370000	0.85449219	0.020
0.03380000	0.87402344	0.020
0.03390000	0.89843750	0.020
0.03400000	0.92285156	0.020
0.03410000	0.94238281	0.020
0.03420000	0.96191406	0.020
0.03430000	0.98144531	0.020
0.03440000	1.00097656	0.020
0.03450000	1.02539062	0.020
0.03460000	1.04492187	0.020
0.03470000	1.06445312	0.020
0.03480000	1.08398437	0.020
0.03490000	1.10839844	0.020
0.03500000	1.12304687	0.020
0.03510000	1.14257812	0.020
0.03520000	1.15722656	0.020
0.03530000	1.17187500	0.020
0.03540000	1.19140625	0.020
0.03550000	1.20605469	0.020
0.03560000	1.22558594	0.020
0.03570000	1.24023437	0.020
0.03580000	1.25976562	0.020
0.03590000	1.27441406	0.020
0.03600000	1.28417969	0.020
0.03610000	1.29882812	0.020
0.03620000	1.31347656	0.020
0.03630000	1.31835937	0.020
