0,00950000	0,02929687	NaN
0,01000000	0,02929687	NaN
0,01050000	0,03417969	NaN
0,01100000	0,02929687	NaN
0,01150000	0,02929687	NaN
0,01200000	0,02929687	NaN
0,01250000	0,03417969	NaN
0,01300000	0,03417969	NaN
0,01350000	0,02929687	NaN
0,01400000	0,02441406	NaN
0,01450000	0,01953125	NaN
0,01500000	0,01464844	NaN
0,01550000	0,02441406	NaN
0,01600000	0,02441406	NaN
0,01650000	0,02441406	NaN
0,01700000	0,02441406	NaN
0,01750000	0,03417969	NaN
0,01800000	0,02929687	NaN
0,01850000	0,03906250	NaN
0,01900000	0,05371094	NaN
0,01950000	0,05371094	NaN
0,02000000	0,06347656	NaN
0,02050000	0,06347656	NaN
0,02100000	0,06835937	NaN
0,02150000	0,08300781	NaN
0,02200000	0,07324219	NaN
0,02250000	0,07324219	NaN
0,02300000	0,06347656	NaN
0,02350000	0,06835937	NaN
0,02400000	0,06347656	NaN
0,02450000	0,04882812	NaN
0,02500000	0,03906250	NaN
0,02550000	0,02441406	NaN
0,02600000	0,02441406	NaN
0,02650000	0,02441406	NaN
0,02700000	0,03906250	NaN
0,02750000	0,04394531	NaN
0,02800000	0,05859375	NaN
0,02850000	0,09277344	NaN
0,02900000	0,14648437	NaN
0,02950000	0,20507812	NaN
0,03000000	0,24902344	NaN
0,03050000	0,32714844	NaN
0,03100000	0,41503906	NaN
0,03150000	0,55175781	NaN
0,03200000	0,62988281	NaN
0,03250000	0,72265625	NaN
0,03300000	0,81054687	NaN
0,03350000	0,90332031	NaN
0,03400000	1,02050781	NaN
0,03450000	1,09375000	NaN
0,03500000	1,18652344	NaN
0,03550000	1,26464844	NaN
0,03600000	1,32324219	NaN
0,03650000	1,39160156	NaN
0,03700000	1,35742187	NaN
0,03750000	1,38183594	NaN
0,03800000	1,35253906	NaN
0,03850000	1,29394531	NaN
0,03900000	1,23046875	NaN
0,03950000	1,16210937	NaN
0,04000000	1,07910156	NaN
0,04050000	0,98632812	NaN
0,04100000	0,88867187	NaN
0,04150000	0,78613281	NaN
0,04200000	0,68359375	NaN
0,04250000	0,57617187	NaN
0,04300000	0,48339844	NaN
0,04350000	0,39062500	NaN
0,04400000	0,30761719	NaN
0,04450000	0,23437500	NaN
0,04500000	0,17089844	NaN
0,04550000	0,11718750	NaN
0,04600000	0,07812500	NaN
0,04650000	0,04882812	NaN
0,04700000	0,02929687	NaN
0,04750000	0,01464844	NaN
0,04800000	0,00976562	NaN
0,04850000	0,01464844	NaN
0,04900000	0,01953125	NaN
0,04950000	0,02441406	NaN
0,05000000	0,03417969	NaN
0,05050000	0,04394531	NaN
0,05100000	0,04882812	NaN
0,05150000	0,05371094	NaN
0,05200000	0,05859375	NaN
0,05250000	0,05859375	NaN
0,05300000	0,05859375	NaN
0,05350000	0,05371094	NaN
0,05400000	0,05371094	NaN
0,05450000	0,04882812	NaN
0,05500000	0,03906250	NaN
0,05550000	0,03417969	NaN
0,05600000	0,02929687	NaN
0,05650000	0,02441406	NaN
0,05700000	0,01953125	NaN
0,05750000	0,00976562	NaN
0,05800000	0,01464844	NaN
0,05850000	0,00976562	NaN
0,05900000	0,00976562	NaN
0,05950000	0,01464844	NaN
0,06000000	0,01464844	NaN
0,06050000	0,01464844	NaN
0,06100000	0,01953125	NaN
0,06150000	0,01953125	NaN
0,06200000	0,02441406	NaN
0,06250000	0,02441406	NaN
0,06300000	0,02441406	NaN
0,06350000	0,02441406	NaN
0,06400000	0,02441406	NaN
0,06450000	0,02441406	NaN
0,06500000	0,01953125	NaN
0,06550000	0,01953125	NaN
0,06600000	0,01953125	NaN
0,06650000	0,01464844	NaN
0,06700000	0,01464844	NaN
0,06750000	0,01464844	NaN
0,06800000	0,01464844	NaN
0,06850000	0,00976562	NaN
0,06900000	0,01464844	NaN
0,06950000	0,00976562	NaN
